Filename,WordNum,WordID,Syllable_01,Syllable_02,Syllable_03
SEQ_08.wav,169,LU-SI-NA,LU,SI,NA
SEQ_08.wav,170,RU_PU_NI,RU,PU,NI
SEQ_08.wav,171,SI_LU_MO,SI,LU,MO
SEQ_08.wav,172,MO_NA_LU,MO,NA,LU
SEQ_08.wav,173,NA_MO_SI,NA,MO,SI
SEQ_08.wav,174,FI_TI_SU,FI,TI,SU
SEQ_08.wav,175,TA_FU_KO,TA,FU,KO
SEQ_08.wav,176,RU_PU_NI,RU,PU,NI
SEQ_08.wav,177,NA_MO_SI,NA,MO,SI
SEQ_08.wav,178,TA_FU_KO,TA,FU,KO
SEQ_08.wav,179,LU-SI-NA,LU,SI,NA
SEQ_08.wav,180,SI_LU_MO,SI,LU,MO
SEQ_08.wav,181,MO_NA_LU,MO,NA,LU
SEQ_08.wav,182,RU_PU_NI,RU,PU,NI
SEQ_08.wav,183,FI_TI_SU,FI,TI,SU
SEQ_08.wav,184,RU_PU_NI,RU,PU,NI
SEQ_08.wav,185,TA_FU_KO,TA,FU,KO
SEQ_08.wav,186,NA_MO_SI,NA,MO,SI
SEQ_08.wav,187,LU-SI-NA,LU,SI,NA
SEQ_08.wav,188,RU_PU_NI,RU,PU,NI
SEQ_08.wav,189,MO_NA_LU,MO,NA,LU
SEQ_08.wav,190,LU-SI-NA,LU,SI,NA
SEQ_08.wav,191,RI_GI_MI,RI,GI,MI
SEQ_08.wav,192,LU-SI-NA,LU,SI,NA
