Filename,WordNum,WordID,Syllable_01,Syllable_02,Syllable_03
SEQ_05.wav,68,SI_LU_MO,SI,LU,MO
SEQ_05.wav,69,MO_NA_LU,MO,NA,LU
SEQ_05.wav,70,RI_GI_MI,RI,GI,MI
SEQ_05.wav,71,LU-SI-NA,LU,SI,NA
SEQ_05.wav,72,NA_MO_SI,NA,MO,SI
SEQ_05.wav,73,RI_GI_MI,RI,GI,MI
SEQ_05.wav,74,NA_MO_SI,NA,MO,SI
SEQ_05.wav,75,RI_GI_MI,RI,GI,MI
SEQ_05.wav,76,SI_LU_MO,SI,LU,MO
SEQ_05.wav,77,NA_MO_SI,NA,MO,SI
SEQ_05.wav,78,MO_NA_LU,MO,NA,LU
SEQ_05.wav,79,RI_GI_MI,RI,GI,MI
SEQ_05.wav,80,FI_TI_SU,FI,TI,SU
SEQ_05.wav,81,MO_NA_LU,MO,NA,LU
SEQ_05.wav,82,RI_GI_MI,RI,GI,MI
SEQ_05.wav,83,LU-SI-NA,LU,SI,NA
SEQ_05.wav,84,FI_TI_SU,FI,TI,SU
SEQ_05.wav,85,RI_GI_MI,RI,GI,MI
SEQ_05.wav,86,MO_NA_LU,MO,NA,LU
SEQ_05.wav,87,NA_MO_SI,NA,MO,SI
SEQ_05.wav,88,RI_GI_MI,RI,GI,MI
SEQ_05.wav,89,RU_PU_NI,RU,PU,NI
SEQ_05.wav,90,MO_NA_LU,MO,NA,LU
SEQ_05.wav,91,SI_LU_MO,SI,LU,MO
SEQ_05.wav,92,RI_GI_MI,RI,GI,MI
SEQ_05.wav,93,RU_PU_NI,RU,PU,NI
SEQ_05.wav,94,MO_NA_LU,MO,NA,LU
SEQ_05.wav,95,FI_TI_SU,FI,TI,SU
SEQ_05.wav,96,SI_LU_MO,SI,LU,MO
SEQ_05.wav,97,RI_GI_MI,RI,GI,MI
SEQ_05.wav,98,LU-SI-NA,LU,SI,NA
SEQ_05.wav,99,FI_TI_SU,FI,TI,SU
SEQ_05.wav,100,TA_FU_KO,TA,FU,KO
SEQ_05.wav,101,SI_LU_MO,SI,LU,MO
SEQ_05.wav,102,TA_FU_KO,TA,FU,KO
SEQ_05.wav,103,RI_GI_MI,RI,GI,MI
SEQ_05.wav,104,FI_TI_SU,FI,TI,SU
SEQ_05.wav,105,NA_MO_SI,NA,MO,SI
SEQ_05.wav,106,SI_LU_MO,SI,LU,MO
SEQ_05.wav,107,MO_NA_LU,MO,NA,LU
SEQ_05.wav,108,RI_GI_MI,RI,GI,MI
SEQ_05.wav,109,NA_MO_SI,NA,MO,SI
SEQ_05.wav,110,FI_TI_SU,FI,TI,SU
SEQ_05.wav,111,LU-SI-NA,LU,SI,NA
SEQ_05.wav,112,SI_LU_MO,SI,LU,MO
SEQ_05.wav,113,RI_GI_MI,RI,GI,MI
SEQ_05.wav,114,TA_FU_KO,TA,FU,KO
SEQ_05.wav,115,LU-SI-NA,LU,SI,NA
SEQ_05.wav,116,SI_LU_MO,SI,LU,MO
SEQ_05.wav,117,RU_PU_NI,RU,PU,NI
SEQ_05.wav,118,LU-SI-NA,LU,SI,NA
SEQ_05.wav,119,NA_MO_SI,NA,MO,SI
SEQ_05.wav,120,RU_PU_NI,RU,PU,NI
SEQ_05.wav,121,MO_NA_LU,MO,NA,LU
SEQ_05.wav,122,SI_LU_MO,SI,LU,MO
SEQ_05.wav,123,MO_NA_LU,MO,NA,LU
SEQ_05.wav,124,NA_MO_SI,NA,MO,SI
SEQ_05.wav,125,RU_PU_NI,RU,PU,NI
SEQ_05.wav,126,FI_TI_SU,FI,TI,SU
SEQ_05.wav,127,SI_LU_MO,SI,LU,MO
SEQ_05.wav,128,FI_TI_SU,FI,TI,SU
SEQ_05.wav,129,MO_NA_LU,MO,NA,LU
SEQ_05.wav,130,NA_MO_SI,NA,MO,SI
SEQ_05.wav,131,FI_TI_SU,FI,TI,SU
SEQ_05.wav,132,RU_PU_NI,RU,PU,NI
SEQ_05.wav,133,LU-SI-NA,LU,SI,NA
SEQ_05.wav,134,NA_MO_SI,NA,MO,SI
SEQ_05.wav,135,RI_GI_MI,RI,GI,MI
SEQ_05.wav,136,FI_TI_SU,FI,TI,SU
SEQ_05.wav,137,TA_FU_KO,TA,FU,KO
SEQ_05.wav,138,MO_NA_LU,MO,NA,LU
SEQ_05.wav,139,TA_FU_KO,TA,FU,KO
SEQ_05.wav,140,SI_LU_MO,SI,LU,MO
SEQ_05.wav,141,NA_MO_SI,NA,MO,SI
SEQ_05.wav,142,RI_GI_MI,RI,GI,MI
SEQ_05.wav,143,RU_PU_NI,RU,PU,NI
SEQ_05.wav,144,SI_LU_MO,SI,LU,MO
SEQ_05.wav,145,FI_TI_SU,FI,TI,SU
SEQ_05.wav,146,MO_NA_LU,MO,NA,LU
SEQ_05.wav,147,RI_GI_MI,RI,GI,MI
SEQ_05.wav,148,TA_FU_KO,TA,FU,KO
SEQ_05.wav,149,RU_PU_NI,RU,PU,NI
SEQ_05.wav,150,NA_MO_SI,NA,MO,SI
SEQ_05.wav,151,TA_FU_KO,TA,FU,KO
SEQ_05.wav,152,MO_NA_LU,MO,NA,LU
SEQ_05.wav,153,LU-SI-NA,LU,SI,NA
SEQ_05.wav,154,MO_NA_LU,MO,NA,LU
SEQ_05.wav,155,SI_LU_MO,SI,LU,MO
SEQ_05.wav,156,LU-SI-NA,LU,SI,NA
SEQ_05.wav,157,SI_LU_MO,SI,LU,MO
SEQ_05.wav,158,FI_TI_SU,FI,TI,SU
SEQ_05.wav,159,SI_LU_MO,SI,LU,MO
SEQ_05.wav,160,MO_NA_LU,MO,NA,LU
SEQ_05.wav,161,RU_PU_NI,RU,PU,NI
SEQ_05.wav,162,RI_GI_MI,RI,GI,MI
SEQ_05.wav,163,NA_MO_SI,NA,MO,SI
SEQ_05.wav,164,MO_NA_LU,MO,NA,LU
SEQ_05.wav,165,NA_MO_SI,NA,MO,SI
SEQ_05.wav,166,RI_GI_MI,RI,GI,MI
SEQ_05.wav,167,LU-SI-NA,LU,SI,NA
SEQ_05.wav,168,TA_FU_KO,TA,FU,KO
SEQ_05.wav,169,FI_TI_SU,FI,TI,SU
SEQ_05.wav,170,LU-SI-NA,LU,SI,NA
SEQ_05.wav,171,SI_LU_MO,SI,LU,MO
SEQ_05.wav,172,TA_FU_KO,TA,FU,KO
SEQ_05.wav,173,RU_PU_NI,RU,PU,NI
SEQ_05.wav,174,MO_NA_LU,MO,NA,LU
SEQ_05.wav,175,FI_TI_SU,FI,TI,SU
SEQ_05.wav,176,NA_MO_SI,NA,MO,SI
SEQ_05.wav,177,FI_TI_SU,FI,TI,SU
SEQ_05.wav,178,RU_PU_NI,RU,PU,NI
SEQ_05.wav,179,LU-SI-NA,LU,SI,NA
SEQ_05.wav,180,MO_NA_LU,MO,NA,LU
SEQ_05.wav,181,FI_TI_SU,FI,TI,SU
SEQ_05.wav,182,RU_PU_NI,RU,PU,NI
SEQ_05.wav,183,NA_MO_SI,NA,MO,SI
SEQ_05.wav,184,RI_GI_MI,RI,GI,MI
SEQ_05.wav,185,LU-SI-NA,LU,SI,NA
SEQ_05.wav,186,SI_LU_MO,SI,LU,MO
SEQ_05.wav,187,RU_PU_NI,RU,PU,NI
SEQ_05.wav,188,TA_FU_KO,TA,FU,KO
SEQ_05.wav,189,RI_GI_MI,RI,GI,MI
SEQ_05.wav,190,LU-SI-NA,LU,SI,NA
SEQ_05.wav,191,NA_MO_SI,NA,MO,SI
SEQ_05.wav,192,TA_FU_KO,TA,FU,KO
